HUC,REF_SITE_NO,DATE,COUNTY,PROJECT,WATERWAY,COMMONLOC,ROAD_NO,RIVER_BASIN,STATE,LATITUDE,LONGITUDE,COLLECTORS,SITE_COMMENTS,SCI_NAME,SCI_CLEAN
,"Heritage 332, 333, 334, 424, 425",2005.09.30,Lancaster/York,CMNH73030,Susquehanna R.,Columbia. ,,ATL:Susquehanna,PA,40.0343,-76.5209,"Evans, Ryan, Ray, S",,Somatogyrus pennsylvanicus,Somatogyrus pennsylvanicus
02050306,WQN201,08/04/2008,Lancaster/York,PA-DEP,Susquehanna R.,HEMPFIELD TWP @ Marietta,SR462 BR,ATL:Susquehanna,PA,40.0281,-76.5190,,,Somatogyrus pennsylvanicus,Somatogyrus pennsylvanicus
,Heritage 124,2003.08.15,Lawrence,CMNH74298,Neshannock Cr,"Wilmington Township. Neshannock Falls(1.6 km N), SR 1009(covered bridge road)",,OH:Ohio,PA,41.09226,-80.2854,"Evans, Ryan",Amnicola lienosus,Amnicola limosa,Amnicola limosa
,Heritage 123,,Lawrence,,Neshannock Creek,,,OH:Ohio,PA,41.08861,-80.2892,,limosa,Amnicola limosa,Amnicola limosa
,ANSP-397218,5/1/1987,Lawrence,,Grange Hall Fen,"Ca 1.5 km NW of Plain Grove, Grange Hall Fen, Plain Grove Twp",,OH:Ohio,PA,41.0542,-80.1431,"BIER, C.W. + WIEGMAN, P.",,Aplexa hypnorum,Aplexa hypnorum
,Heritage 124,2003.08.15,Lawrence,CMNH74457,Neshannock Creek,"Wilmington Township. Neshannock Falls(1.6 km N), SR 1009(Covered Bridge Rd)",,OH:Ohio,PA,41.09226,-80.2854,"Evans, Ryan",,Campeloma decisum,Campeloma decisum
,,2003,Lawrence,CMNH75851,Slippery Rock Ck,. ,,OH:Ohio,PA,40.9173,-80.2165,"Morrison, P",,Campeloma decisum,Campeloma decisum
,ANSP-396247,8/16/1991,Lawrence,,Neshannock Ck,"At State road 1002 Bridge, Ca 3 miles NE of New Castle, Neshannock Ck, Hickory/Neshannock Twps",,OH:Ohio,PA,41.0036,-80.3472,"BOGAN, A.",,Campeloma decisum,Campeloma decisum
,ANSP-396272,8/16/1991,Lawrence,,Neshannock Creek,"Route 208 Bridge in Ca 200 yards to Diversion Dam For Volant Mill Dam, Above Volant, Neshannock Creek, Washington Township",,OH:Ohio,PA,41.1136,-80.2592,"BOGAN, A.",,Campeloma decisum,Campeloma decisum
,ANSP-396231,8/16/1991,Lawrence,,Neshannock Creek,"At State road 956 Bridge, 3 miles SE of New Wilmington, Neshannock Creek, Wilmington Twp",,OH:Ohio,PA,41.1222,-80.3331,"BOGAN, A.",,Campeloma decisum,Campeloma decisum
,Heritage 124,2003.08.15,Lawrence,CMNH74297,Neshannock Cr,"Wilmington Township. Neshannock Falls(1.6 km N), SR 1009(covered bridge road)",,OH:Ohio,PA,41.09226,-80.2854,"Evans, Ryan",,Ferrissia rivularis,Ferrissia rivularis
,Heritage 2,2002.09.12,Lawrence,CMNH74377,Slippery Rock Cr,Portersville(8.8 km SW). Gorder Mill Run Bridge,,OH:Ohio,PA,40.88378,-80.2345,"Evans, Ryan",,Ferrissia rivularis,Ferrissia rivularis
,Heritage 397,2005.08.12,Lawrence,CMNH93129,Slippery Rock Cr,Slippery Rock Creek. Falls Church Road(100 m below),,OH:Ohio,PA,40.9021,-80.2269,"Evans, Ryan",,Ferrissia rivularis,Ferrissia rivularis
05030105,WQN922,08/10/2009,LAWRENCE,PA-DEP,SLIPPERY ROCK CRK,PERRY TWP,SR2005 (LR37083) BR - CAMP ALLEGHENY,OH:Ohio,PA,40.884089,-80.2337,,,Ferrissia rivularis,Ferrissia rivularis
05030102,WQN909,06/10/2011,LAWRENCE,PA-DEP,SHENANGO RVR @ NEW CASTLE,NEW CASTLE,Washington St Br @ New Castle,OH:Ohio,PA,41.000028,-80.3505,,,Ferrissia rivularis,Ferrissia rivularis
05030103,WQN915,30/09/2009,LAWRENCE,PA-DEP,MAHONING RVR,MAHONING TWP,SR224 BR - N EDINBURG,OH:Ohio,PA,41.018472,-80.4404,,,Ferrissia rivularis,Ferrissia rivularis
,ANSP-394813,8/14/1991,Lawrence,,Slippery Rock Creek,"Ca. 500 yards above Armstrong Bridge Slippery Rock Creek, Wayne/Perry Townships",,OH:Ohio,PA,40.8867,-80.2878,"BOGAN, A., PROCH, T. + R. SHEMA",,Ferrissia rivularis,Ferrissia rivularis
,ANSP-396428,8/15/1991,Lawrence,,Slippery Rock Creek,"Ca 150 yards above US Hwy 19 Bridge Crossing Slippery Rock Creek, Scott Township",,OH:Ohio,PA,41.0333,-80.2517,"BOGAN, A.",,Ferrissia rivularis,Ferrissia rivularis
,Heritage 123,,Lawrence,,Neshannock Creek,,,OH:Ohio,PA,41.08861,-80.2892,,deflectus,Gyraulus deflectus,Gyraulus deflectus
,Heritage 124,2003.08.15,Lawrence,CMNH74299,Neshannock Cr,"Wilmington Township. Neshannock Falls(1.6 km N), SR 1009(covered bridge road)",,OH:Ohio,PA,41.09226,-80.2854,"Evans, Ryan",,Helisoma anceps,Helisoma anceps
,Heritage 397,2005.08.12,Lawrence,CMNH93126,Slippery Rock Cr,Slippery Rock Creek. Falls Church Road(100 m below),,OH:Ohio,PA,40.9021,-80.2269,"Evans, Ryan",Galba modicella,Lymnaea humilis,Lymnaea humilis
,ANSP-397219,5/1/1987,Lawrence,,Grange Hall Fen,"Ca 1.5 km NW of Plain Grove, Grange Hall Fen, Plain Grove Twp",,OH:Ohio,PA,41.0542,-80.1431,"BIER, C.W. + WIEGMAN, P.",,Lymnaea humilis,Lymnaea humilis
,Heritage 398,2005.08,Lawrence,CMNH93119,Shenango R,"Shenango River, Nashua. Nashua(above bridge at)",,OH:Ohio,PA,41.0813,-80.3962,"Evans, Ryan",,Menetus dilatatus,Menetus dilatatus
,Heritage 124,2003.08.15,Lawrence,CMNH74300,Neshannock Cr,"Wilmington Township. Neshannock Falls(1.6 km N), SR 1009(covered bridge road)",,OH:Ohio,PA,41.09226,-80.2854,"Evans, Ryan",Physa heterostropha,Physa acuta,Physa acuta
,Heritage 2,2002.09.12,Lawrence,CMNH74375,Slippery Rock Cr,Portersville(8.8 km SW). Gorder Mill Run Bridge,,OH:Ohio,PA,40.88378,-80.2345,"Evans, Ryan",Physa heterostropha,Physa acuta,Physa acuta
,Heritage 398,2005.08,Lawrence,CMNH93120,Shenango R,"Shenango River, Nashua. Nashua(above bridge at)",,OH:Ohio,PA,41.0813,-80.3962,"Evans, Ryan",,Physa acuta,Physa acuta
,Heritage 397,2005.08.12,Lawrence,CMNH93128,Slippery Rock Cr,Slippery Rock Creek. Falls Church Road(100 m below),,OH:Ohio,PA,40.9021,-80.2269,"Evans, Ryan",,Physa acuta,Physa acuta
,,2003.08.14,Lawrence,CMNH93270,Neshannock Cr,PA Rt 956 bridge(70 m below). to PA FBC access,,OH:Ohio,PA,41.0894,-80.2891,"Evans, Ryan",,Physa acuta,Physa acuta
,Heritage 123,,Lawrence,,Neshannock Creek,,,OH:Ohio,PA,41.08861,-80.2892,,acuta,Physa acuta,Physa acuta
,,2003,Lawrence,CMNH75852,Slippery Rock Ck,. ,,OH:Ohio,PA,40.9173,-80.2165,"Morrison, P",,Pleurocera canaliculata acuta,Pleurocera canaliculata acuta
,Heritage 124,2003.08.15,Lawrence,CMNH74302,Neshannock Cr,"Wilmington Township. Neshannock Falls(1.6 km N), SR 1009(covered bridge road)",,OH:Ohio,PA,41.09226,-80.2854,"Evans, Ryan",Elimia livescens,Pleurocera semicarinata livescens,Pleurocera semicarinata livescens
,Heritage 397,2005.08.12,Lawrence,CMNH93127,Slippery Rock Cr,Slippery Rock Creek. Falls Church Road(100 m below),,OH:Ohio,PA,40.9021,-80.2269,"Evans, Ryan",Elimia livescens,Pleurocera semicarinata livescens,Pleurocera semicarinata livescens
05030105,WQN922,08/10/2009,LAWRENCE,PA-DEP,SLIPPERY ROCK CRK,PERRY TWP,SR2005 (LR37083) BR - CAMP ALLEGHENY,OH:Ohio,PA,40.884089,-80.2337,,,Pleurocera semicarinata livescens,Pleurocera semicarinata livescens
,ANSP-396429,8/15/1991,Lawrence,,Slippery Rock Creek,"Ca 150 yards above US Hwy 19 Bridge Crossing Slippery Rock Creek, Scott Township",,OH:Ohio,PA,41.0333,-80.2517,"BOGAN, A.",,Pleurocera semicarinata livescens,Pleurocera semicarinata livescens
,Heritage 153,,Lawrence,,Slippery Rock Creek,,,OH:Ohio,PA,40.86129,-80.2470,,livescens,Pleurocera semicarinata livescens,Pleurocera semicarinata livescens
,Heritage 123,,Lawrence,,Neshannock Creek,,,OH:Ohio,PA,41.08861,-80.2892,,livescens,Pleurocera semicarinata livescens,Pleurocera semicarinata livescens
,Heritage 2,2002.09.12,Lawrence,CMNH74376,Slippery Rock Cr,Portersville(8.8 km SW). Gorder Mill Run Bridge,,OH:Ohio,PA,40.88378,-80.2345,"Evans, Ryan",Lithasia obovata,Pleurocera semicarinata obovata,Pleurocera semicarinata obovata
05030103,WQN915,06/10/2011,LAWRENCE,PA-DEP,MAHONING RVR,MAHONING TWP,SR224 BR - N EDINBURG,OH:Ohio,PA,41.018472,-80.4404,,,Somatogyrus integra,Somatogyrus integra
,Heritage 124,,Lawrence,,Neshannock Creek,"Wilmington Township. Neshannock Falls(1.6 km N), SR 1009(covered bridge road)",,OH:Ohio,PA,41.09226,-80.2854,,integra,Somatogyrus integra,Somatogyrus integra
,Heritage 287,2004.09.14,Lebanon,CMNH93328,Swatara Cr,"Annville(6 mi NW), Rt 934. ",,ATL:Susquehanna,PA,40.4039,-76.5764,"Ray, S",,Ferrissia rivularis,Ferrissia rivularis
,Heritage 286,2004.09.14,Lebanon,CMNH93325,Quittapahilla Cr,"Annville, Clear Spring Road. ",,ATL:Susquehanna,PA,40.3334,-76.5409,"Ray, S",,Ferrissia rivularis,Ferrissia rivularis
,0613-26,13/06/2013,Lebanon,,Memorial Lake,Indiantown Gap Military Reservation,at boat ramp,ATL:Susquehanna,PA,40.4214,-76.6013,R. T. Dillon,,Gyraulus parvus,Gyraulus parvus
,Heritage 302,2004.08.30,Lebanon,CMNH93284,Indiantown Run,Fort Indiantown Gap. ,,ATL:Susquehanna,PA,40.4456,-76.6166,"Ray, S",,Helisoma anceps,Helisoma anceps
,Heritage 287,2004.09.14,Lebanon,CMNH93327,Swatara Cr,"Annville(6 mi NW), Rt 934. ",,ATL:Susquehanna,PA,40.4039,-76.5764,"Ray, S",,Helisoma anceps,Helisoma anceps
,0613-26,13/06/2013,Lebanon,,Memorial Lake,Indiantown Gap Military Reservation,at boat ramp,ATL:Susquehanna,PA,40.4214,-76.6013,R. T. Dillon,,Lymnaea columella,Lymnaea columella
,Heritage 56,2004.08.30,Lebanon,CMNH69851,Memorial L,"Fort Indiantown Gap(S of), Rt 443. ",,ATL:Susquehanna,PA,40.4208,-76.6031,"Ray, S",Galba modicella,Lymnaea humilis,Lymnaea humilis
,0613-26,13/06/2013,Lebanon,,Memorial Lake,Indiantown Gap Military Reservation,at boat ramp,ATL:Susquehanna,PA,40.4214,-76.6013,R. T. Dillon,,Lyogyrus granum,Lyogyrus granum
,Heritage 287,2004.09.14,Lebanon,CMNH93326,Swatara Cr,"Annville(6 mi NW), Rt 934. ",,ATL:Susquehanna,PA,40.4039,-76.5764,"Ray, S",,Lyogyrus granum,Lyogyrus granum
,0613-26,13/06/2013,Lebanon,,Memorial Lake,Indiantown Gap Military Reservation,at boat ramp,ATL:Susquehanna,PA,40.4214,-76.6013,R. T. Dillon,,Menetus dilatatus,Menetus dilatatus
,0613-26,13/06/2013,Lebanon,,Memorial Lake,Indiantown Gap Military Reservation,at boat ramp,ATL:Susquehanna,PA,40.4214,-76.6013,R. T. Dillon,,Physa acuta,Physa acuta
,Heritage 287,2004.09.14,Lebanon,CMNH93329,Swatara Cr,"Annville(6 mi NW), Rt 934. ",,ATL:Susquehanna,PA,40.4039,-76.5764,"Ray, S",,Physa acuta,Physa acuta
,Heritage 286,2004.09.14,Lebanon,CMNH93323,Quittapahilla Cr,"Annville, Clear Spring Road. ",,ATL:Susquehanna,PA,40.3334,-76.5409,"Ray, S",,Physa acuta,Physa acuta
,Heritage 286,2004.09.14,Lebanon,CMNH93324,Quittapahilla Cr,"Annville, Clear Spring Road. ",,ATL:Susquehanna,PA,40.3334,-76.5409,"Ray, S",,Physa gyrina,Physa gyrina
02040106,WQN130,09/21/2009,LEHIGH,PA-DEP,JORDAN CRK,ALLENTOWN,MARTIN LUTHER KING JR BLVD,ATL:Delaware,PA,40.6020,-75.4623,,,Amnicola limosa,Amnicola limosa
02040106,WQN130,09/21/2009,LEHIGH,PA-DEP,JORDAN CRK,ALLENTOWN,MARTIN LUTHER KING JR BLVD,ATL:Delaware,PA,40.6020,-75.4623,,,Ferrissia fragilis,Ferrissia fragilis
,0613-04,08/06/2013,Lehigh,,Fogelsville Pond,North Fogelsville,by Haasadahl Rd.,ATL:Delaware,PA,40.6045,-75.6295,R. T. Dillon,,Gyraulus parvus,Gyraulus parvus
,Heritage 292,2004.07.22,Lehigh,CMNH93247,Cedar Cr,Cedar Creek. ,,ATL:Delaware,PA,40.5896,-75.5207,"Ray, S",,Gyraulus parvus,Gyraulus parvus
02040106,WQN130,09/21/2009,LEHIGH,PA-DEP,JORDAN CRK,ALLENTOWN,MARTIN LUTHER KING JR BLVD,ATL:Delaware,PA,40.6020,-75.4623,,,Gyraulus parvus,Gyraulus parvus
,USNM-667192,20/06/1962,Lehigh,,,Slatedale,,ATL:Delaware,PA,40.7440,-75.6570,T. C. Cheng,Est. Coords.,Helisoma anceps,Helisoma anceps
,0613-04,08/06/2013,Lehigh,,Fogelsville Pond,North Fogelsville,by Haasadahl Rd.,ATL:Delaware,PA,40.6045,-75.6295,R. T. Dillon,juveniles,Helisoma trivolvis,Helisoma trivolvis
,0613-04,08/06/2013,Lehigh,,Fogelsville Pond,North Fogelsville,by Haasadahl Rd.,ATL:Delaware,PA,40.6045,-75.6295,R. T. Dillon,juveniles,Lymnaea columella,Lymnaea columella
,0613-04,08/06/2013,Lehigh,,Fogelsville Pond,North Fogelsville,by Haasadahl Rd.,ATL:Delaware,PA,40.6045,-75.6295,R. T. Dillon,,Lymnaea humilis,Lymnaea humilis
02040106,WQN130,09/19/2007,LEHIGH,PA-DEP,JORDAN CRK,ALLENTOWN,MARTIN LUTHER KING JR BLVD,ATL:Delaware,PA,40.6020,-75.4623,,,Lymnaea humilis,Lymnaea humilis
,0613-04,08/06/2013,Lehigh,,Fogelsville Pond,North Fogelsville,by Haasadahl Rd.,ATL:Delaware,PA,40.6045,-75.6295,R. T. Dillon,,Menetus dilatatus,Menetus dilatatus
,0613-02,08/06/2013,Lehigh,,Leaser Lake,1 km W of Lynnport,at boat ramp,ATL:Delaware,PA,40.6781,-75.8372,R. T. Dillon,,Physa acuta,Physa acuta
,0613-04,08/06/2013,Lehigh,,Fogelsville Pond,North Fogelsville,by Haasadahl Rd.,ATL:Delaware,PA,40.6045,-75.6295,R. T. Dillon,,Physa acuta,Physa acuta
,0613-05,08/06/2013,Lehigh,,Lehigh R.,at Cementon filtration plant,,ATL:Delaware,PA,40.7017,-75.5165,R. T. Dillon,,Physa acuta,Physa acuta
,Heritage 353,2005.06.03,Luzerne,CMNH75595,Nescopeck Cr,. ,,ATL:Susquehanna,PA,41.0751,-75.9120,"Ray, SJ",,Campeloma decisum,Campeloma decisum
,Heritage 410,2005.08.17,Luzerne,CMNH75491,Susquehanna R.,. ,,ATL:Susquehanna,PA,41.1787,-76.1067,"Ray, SJ",,Ferrissia rivularis,Ferrissia rivularis
02050107,WQN302,10/17/2007,LUZERNE,PA-DEP,Susquehanna R.,"NEWPORT TWP, Wilkes-Barre",BR EAST OF US RT 11 NR RETREAT STATE PRISON,ATL:Susquehanna,PA,41.1890,-76.0872,,,Ferrissia rivularis,Ferrissia rivularis
,Heritage 409,2005.08.17,Luzerne,CMNH75516,Susquehanna R.,. ,,ATL:Susquehanna,PA,41.2510,-75.8850,"Ray, SJ",,Ferrissia rivularis,Ferrissia rivularis
,Heritage 139,,Luzerne,CMNH69917,Lehigh R,"White Haven, I-80(near). ",,ATL:Delaware,PA,41.0552,-75.7705,,,Ferrissia rivularis,Ferrissia rivularis
,,8OCT1971,Luzerne,DMNH128887,Susquehanna R.,near Harding,,ATL:Susquehanna,PA,41.3603,-75.8074,Thompson,,Helisoma trivolvis,Helisoma trivolvis
,,29SEP1971,Luzerne,DMNH128892,Susquehanna R.,near Mocanagua,,ATL:Susquehanna,PA,41.1435,-76.1450,Gale,,Laevapex fuscus,Laevapex fuscus
02050107,WQN302,09/24/2009,LUZERNE,PA-DEP,Susquehanna R.,"NEWPORT TWP, Wilkes-Barre",BR EAST OF US RT 11 NR RETREAT STATE PRISON,ATL:Susquehanna,PA,41.1890,-76.0872,,,Leptoxis carinata,Leptoxis carinata
,Heritage 409,2005.08.17,Luzerne,CMNH75181,Susquehanna R.,Susquehanna River. ,,ATL:Susquehanna,PA,41.2510,-75.8850,"Ray, SJ",,Leptoxis carinata,Leptoxis carinata
,,0AUG1971,Luzerne,DMNH128914,Susquehanna R.,near Mocanagua,,ATL:Susquehanna,PA,41.1435,-76.1450,Gale,,Lymnaea humilis,Lymnaea humilis
02050107,WQN302,10/17/2007,LUZERNE,PA-DEP,Susquehanna R.,"NEWPORT TWP, Wilkes-Barre",BR EAST OF US RT 11 NR RETREAT STATE PRISON,ATL:Susquehanna,PA,41.1890,-76.0872,,,Lymnaea humilis,Lymnaea humilis
,Heritage 139,,Luzerne,CMNH69916,Lehigh R,"White Haven, I-80(near). ",,ATL:Delaware,PA,41.0552,-75.7705,,,Lyogyrus granum,Lyogyrus granum
,Heritage 409,2005.08.17,Luzerne,CMNH75514,Susquehanna R.,. ,,ATL:Susquehanna,PA,41.2510,-75.8850,"Ray, SJ",,Menetus dilatatus,Menetus dilatatus
,,0AUG1971,Luzerne,DMNH128897,Susquehanna R.,near Mocanagua,,ATL:Susquehanna,PA,41.1435,-76.1450,Gale,,Physa acuta,Physa acuta
,Heritage 410,2005.08.17,Luzerne,CMNH75490,Susquehanna R.,. ,,ATL:Susquehanna,PA,41.1787,-76.1067,"Ray, SJ",,Physa acuta,Physa acuta
02050107,WQN302,10/17/2007,LUZERNE,PA-DEP,Susquehanna R.,"NEWPORT TWP, Wilkes-Barre",BR EAST OF US RT 11 NR RETREAT STATE PRISON,ATL:Susquehanna,PA,41.1890,-76.0872,,,Physa acuta,Physa acuta
,Heritage 409,2005.08.17,Luzerne,CMNH75515,Susquehanna R.,. ,,ATL:Susquehanna,PA,41.2510,-75.8850,"Ray, SJ",,Physa acuta,Physa acuta
,,17AUG1971,Luzerne,DMNH128884,Susquehanna R.,Harding,,ATL:Susquehanna,PA,41.3625,-75.8081,,,Physa acuta,Physa acuta
,Heritage 410,2005.08.17,Luzerne,CMNH75195,Susquehanna R.,Susquehanna River. ,,ATL:Susquehanna,PA,41.1787,-76.1067,"Ray, SJ",,Pleurocera virginica,Pleurocera virginica
02050107,WQN302,09/24/2009,LUZERNE,PA-DEP,Susquehanna R.,"NEWPORT TWP, Wilkes-Barre",BR EAST OF US RT 11 NR RETREAT STATE PRISON,ATL:Susquehanna,PA,41.1890,-76.0872,,,Pleurocera virginica,Pleurocera virginica
,Heritage 409,2005.08.17,Luzerne,CMNH75495,Susquehanna R.,. ,,ATL:Susquehanna,PA,41.2510,-75.8850,"Ray, SJ",,Pleurocera virginica,Pleurocera virginica
02050205,WQN410,08/25/2009,LYCOMING,PA-DEP,Pine Crk - Waterville,CUMMINGS TWP,RXR BR - RAMSEY,ATL:Susquehanna,PA,41.2831,-77.3222,,,Ferrissia fragilis,Ferrissia fragilis
02050206,WQN448,09/07/2007,LYCOMING,PA-DEP,W Br Susquehanna Rvr - Jersey Shore,JERSEY SHORE BOR,SR 44 BRIDGE @JERSEY SHORE,ATL:Susquehanna,PA,41.2024,-77.2522,,,Ferrissia fragilis,Ferrissia fragilis
02050206,WQN409,08/26/2009,LYCOMING,PA-DEP,LYCOMING CRK,LEWIS TWP,T840 BR - CAMP SUSQUE (NR GRAY),ATL:Susquehanna,PA,41.4181,-77.0335,,,Ferrissia fragilis,Ferrissia fragilis
02050206,WQN402,09/11/2008,LYCOMING,PA-DEP,W Br Susquehanna Rvr - Williamsport,S WILLIAMSPORT,MAYNARD ST BR,ATL:Susquehanna,PA,41.2291,-77.0191,,,Ferrissia fragilis,Ferrissia fragilis
02050206,WQN444,09/11/2007,LYCOMING,PA-DEP,MUNCY CRK,MUNCY CREEK TWP,SR2014  (OLD RT 147) BR,ATL:Susquehanna,PA,41.2177,-76.7873,,,Ferrissia fragilis,Ferrissia fragilis
02050206,WQN448,08/03/2011,LYCOMING,PA-DEP,W Br Susquehanna Rvr - Jersey Shore,JERSEY SHORE BOR,SR 44 BRIDGE @JERSEY SHORE,ATL:Susquehanna,PA,41.2024,-77.2522,,,Ferrissia rivularis,Ferrissia rivularis
,Heritage 431,2006.05.23,Lycoming,CMNH75797,Susquehanna R.,"Susquehanna St Pk, Williamsport. Susquehanna River(W branch)",,ATL:Susquehanna,PA,41.2263,-77.0473,"Ray, SJ",,Ferrissia rivularis,Ferrissia rivularis
02050206,WQN408,08/26/2009,LYCOMING,PA-DEP,LOYALSOCK CRK,ELDRED TWP,SR973 BR NR LOYALSOCKVILLE,ATL:Susquehanna,PA,41.3252,-76.9113,,,Ferrissia rivularis,Ferrissia rivularis
,Heritage 391,2005.07.06,Lycoming,CMNH75572,Muncy Cr,. ,,ATL:Susquehanna,PA,41.2092,-76.8036,"Ray, SJ",,Ferrissia rivularis,Ferrissia rivularis
,,2009.06.16,Lycoming,CMNH118068,,"Larry's Cr(E bank), Mifflin Twp. ca 1000 ft SSE of jct Rt287(actually 993 at that point) and Chickadee Lane",,ATL:Susquehanna,PA,41.2944,-77.2009,"Isaac, Joe A",,Helisoma anceps,Helisoma anceps
,Heritage 432,2006.05.23,Lycoming,CMNH75793,W Br  Susquehanna River,"Williamsport(upstream), Site 1. Susquehanna River(W branch)",,ATL:Susquehanna,PA,41.2181,-77.0639,"Ray, SJ",,Helisoma anceps,Helisoma anceps
02050205,WQN410,08/25/2009,LYCOMING,PA-DEP,Pine Crk - Waterville,CUMMINGS TWP,RXR BR - RAMSEY,ATL:Susquehanna,PA,41.2831,-77.3222,,,Leptoxis carinata,Leptoxis carinata
,Heritage 399,,Lycoming,,Susquehanna R.,,,ATL:Susquehanna,PA,41.4587,-75.8529,,carinata,Leptoxis carinata,Leptoxis carinata
,Heritage 432,2006.05.23,Lycoming,CMNH75792,W Br  Susquehanna River,"Williamsport(upstream), Site 1. Susquehanna River(W branch)",,ATL:Susquehanna,PA,41.2181,-77.0639,"Ray, SJ",,Lymnaea columella,Lymnaea columella
02050206,WQN448,10/13/2010,LYCOMING,PA-DEP,W Br Susquehanna Rvr - Jersey Shore,JERSEY SHORE BOR,SR 44 BRIDGE @JERSEY SHORE,ATL:Susquehanna,PA,41.2024,-77.2522,,,Lymnaea humilis,Lymnaea humilis
,"Heritage 433, 434",2006.05.23,Lycoming,CMNH75800,Susquehanna R.,"Williamsport(upstream), Site 3. ",,ATL:Susquehanna,PA,41.2217,-77.0878,"Ray, SJ",,Physa acuta,Physa acuta
,Heritage 391,2005.07.06,Lycoming,CMNH75573,Muncy Cr,. ,,ATL:Susquehanna,PA,41.2092,-76.8036,"Ray, SJ",,Physa acuta,Physa acuta
,,2005.08.06,Lycoming,CMNH75201,Susquehanna R.,Susquehanna River. ,,ATL:Susquehanna,PA,41.2078,-76.8032,"Ray, SJ",,Physa acuta,Physa acuta
,Heritage 399,,Lycoming,,Susquehanna R.,,,ATL:Susquehanna,PA,41.4587,-75.8529,,acuta,Physa acuta,Physa acuta
,,2005.08.06,Lycoming,CMNH75197,Susquehanna R.,Susquehanna River. ,,ATL:Susquehanna,PA,41.1671,-76.8703,"Ray, SJ",,Pleurocera virginica,Pleurocera virginica
,0712-131,27/07/2012,McKean,,Allegheny R. Swamp,2 km NW of Eldred,Barnum Rd. 1101,OH:Ohio,PA,41.9683,-78.4019,R. T. Dillon,,Ferrissia fragilis,Ferrissia fragilis
,"Heritage 394, 440",2005.08.11,McKean,CMNH75715,Allegheny R,Port Allegheny(blw PA155 bridge). ,,OH:Ohio,PA,41.8047,-78.2779,"Evans, Ryan",,Ferrissia rivularis,Ferrissia rivularis
,Heritage 393,2005.08,McKean,CMNH93118,Allegheny R,Allegheny River. SR1002 bridge(100 m below),,OH:Ohio,PA,41.8660,-78.3448,"Evans, Ryan",,Ferrissia rivularis,Ferrissia rivularis
05010001,WQN807,17/08/2010,MCKEAN,PA-DEP,ALLEGHENY RVR @ ELDRED,ELDRED,SR346 BR,OH:Ohio,PA,41.965227,-78.3858,,,Ferrissia rivularis,Ferrissia rivularis
05010001,WQN858,10/23/2008,MCKEAN,PA-DEP,TUNUNGWANT CRK,FOSTER TWP,SR346 (LR42012) BR - FOSTER BROOK,OH:Ohio,PA,41.976991,-78.6245,,,Ferrissia rivularis,Ferrissia rivularis
,Heritage 221,,McKean,,Sugar Run,,,OH:Ohio,PA,41.8844,-78.8803,,rivularis,Ferrissia rivularis,Ferrissia rivularis
,0712-130,27/07/2012,McKean,,Hamlin Lake,Smethport,,OH:Ohio,PA,41.8078,-78.4457,R. T. Dillon,,Gyraulus parvus,Gyraulus parvus
,Heritage 349,2005.06.02,McKean,CMNH75135,,State Game Lands 30(wetland at). ,,ATL:Susquehanna,PA,41.6540,-78.3680,"Evans, Ryan",Approx coords.,Helisoma trivolvis,Helisoma trivolvis
,0712-131,27/07/2012,McKean,,Allegheny R. Swamp,2 km NW of Eldred,Barnum Rd. 1101,OH:Ohio,PA,41.9683,-78.4019,R. T. Dillon,,Helisoma trivolvis,Helisoma trivolvis
,0712-131,27/07/2012,McKean,,Allegheny R. Swamp,2 km NW of Eldred,Barnum Rd. 1101,OH:Ohio,PA,41.9683,-78.4019,R. T. Dillon,,Lymnaea columella,Lymnaea columella
,,,McKean,DMNH170754,Lewis Run,near Bradford,,OH:Allegheny,PA,41.8660,-78.6650,,Approx coords.,Lymnaea humilis,Lymnaea humilis
,0712-130,27/07/2012,McKean,,Hamlin Lake,Smethport,,OH:Ohio,PA,41.8078,-78.4457,R. T. Dillon,,Menetus dilatatus,Menetus dilatatus
,Heritage 393,2005.08,McKean,CMNH93117,Allegheny R,Allegheny River. SR1002 bridge(100 m below),,OH:Ohio,PA,41.8660,-78.3448,"Evans, Ryan",,Physa acuta,Physa acuta
,,,McKean,DMNH168866,Lewis Run,near Bradford,,OH:Allegheny,PA,41.8660,-78.6650,,Approx coords.,Physa acuta,Physa acuta
,0712-130,27/07/2012,McKean,,Hamlin Lake,Smethport,,OH:Ohio,PA,41.8078,-78.4457,R. T. Dillon,,Physa gyrina,Physa gyrina
,ANSP-394818,8/16/1991,Mercer,,Yellow Creek,"At Bridge, 3 miles ENE of Mercer, Yellow Creek, Jackson Township",,OH:Ohio,PA,41.2269,-80.2400,"BOGAN, A.",,Campeloma decisum,Campeloma decisum
05030102,WQN910,27/08/2007,MERCER,PA-DEP,SHENANGO RVR @ SHARPSVILLE,SHARPSVILLE,SR3025 (LR43081) BR,OH:Ohio,PA,41.267643,-80.4701,,,Ferrissia fragilis,Ferrissia fragilis
,Heritage 163,2002.09.03,Mercer,,Shenango River,Kidd's Mill(upstream of bridge). ,,OH:Ohio,PA,41.3536701536,-80.3984,"Evans, Ryan",rivularis,Ferrissia rivularis,Ferrissia rivularis
,ANSP-A18020,10/31/1989,Mercer,,French Creek,"Near Carlton road Bridge At Carlton, French Creek, French Creek Township",,OH:Ohio,PA,41.4761,-80.0200,"BIER, C.",,Ferrissia rivularis,Ferrissia rivularis
